RLE | Shares | REAL ENERGY CORPORATION LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.543621 | 2018-12-24 04:05:47.543621
REV | Shares | REAL ESTATE INVESTAR GROUP LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.543634 | 2018-12-24 04:05:47.543634
RRP | Shares | REALM RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543646 | 2018-12-24 04:05:47.543646
RCE | Shares | RECCE PHARMACEUTICALS LTD | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.543660 | 2018-12-24 04:05:47.543660
RKN | Shares | RECKON LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.543672 | 2018-12-24 04:05:47.543672
RFT | Shares | RECTIFIER TECHNOLOGIES LTD | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.543687 | 2018-12-24 04:05:47.543687
RED | Shares | RED 5 LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543700 | 2018-12-24 04:05:47.543700
RMP | Shares | RED EMPEROR RESOURCES NL | Energy | AUD | None | None | 2018-12-24 04:05:47.543715 | 2018-12-24 04:05:47.543715
RHI | Shares | RED HILL IRON LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543727 | 2018-12-24 04:05:47.543727
RDM | Shares | RED METAL LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543740 | 2018-12-24 04:05:47.543740
RMX | Shares | RED MOUNTAIN MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543752 | 2018-12-24 04:05:47.543752
RVR | Shares | RED RIVER RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543765 | 2018-12-24 04:05:47.543765
ROG | Shares | RED SKY ENERGY LIMITED. | Energy | AUD | None | None | 2018-12-24 04:05:47.543777 | 2018-12-24 04:05:47.543777
RCP | Shares | REDBANK COPPER LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543790 | 2018-12-24 04:05:47.543790
RBL | Shares | REDBUBBLE LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.543802 | 2018-12-24 04:05:47.543802
RDC | Shares | REDCAPE HOTEL GROUP | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.543815 | 2018-12-24 04:05:47.543815
RDF | Shares | REDFLEX HOLDINGS LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.543827 | 2018-12-24 04:05:47.543827
RFX | Shares | REDFLOW LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.543840 | 2018-12-24 04:05:47.543840
RDH | Shares | REDHILL EDUCATION LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.543853 | 2018-12-24 04:05:47.543853
RDS | Shares | REDSTONE RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543865 | 2018-12-24 04:05:47.543865
REH | Shares | REECE LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.543878 | 2018-12-24 04:05:47.543878
RLC | Shares | REEDY LAGOON CORPORATION LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543890 | 2018-12-24 04:05:47.543890
RCT | Shares | REEF CASINO TRUST | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.543903 | 2018-12-24 04:05:47.543903
RFN | Shares | REFFIND LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.543915 | 2018-12-24 04:05:47.543915
RGP | Shares | REFRESH GROUP LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.543928 | 2018-12-24 04:05:47.543928
RGS | Shares | REGENEUS LTD | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.543944 | 2018-12-24 04:05:47.543944
REX | Shares | REGIONAL EXPRESS HOLDINGS LIMITED | Transportation | AUD | None | None | 2018-12-24 04:05:47.543957 | 2018-12-24 04:05:47.543957
REG | Shares | REGIS HEALTHCARE LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.543981 | 2018-12-24 04:05:47.543981
RRL | Shares | REGIS RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.543994 | 2018-12-24 04:05:47.543994
RD1 | Shares | REGISTRY DIRECT LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.544007 | 2018-12-24 04:05:47.544007
RRZ | Shares | RELENTLESS RESOURCES LIMITED | Class Pend | AUD | None | None | 2018-12-24 04:05:47.544020 | 2018-12-24 04:05:47.544020
RWC | Shares | RELIANCE WORLDWIDE CORPORATION LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.544033 | 2018-12-24 04:05:47.544033
RNU | Shares | RENASCOR RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.544046 | 2018-12-24 04:05:47.544046
RNX | Shares | RENEGADE EXPLORATION LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544059 | 2018-12-24 04:05:47.544059
RNT | Shares | RENT.COM.AU LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.544072 | 2018-12-24 04:05:47.544072
RNE | Shares | RENU ENERGY LIMITED | Utilities | AUD | None | None | 2018-12-24 04:05:47.544085 | 2018-12-24 04:05:47.544085
RAP | Shares | RESAPP HEALTH LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.544098 | 2018-12-24 04:05:47.544098
RT9 | Shares | RESIMAC BASTILLE TRUST SERIES 2017-1NC | Not Applic | AUD | None | None | 2018-12-24 04:05:47.544112 | 2018-12-24 04:05:47.544112
RMC | Shares | RESIMAC GROUP LTD | Banks | AUD | None | None | 2018-12-24 04:05:47.544127 | 2018-12-24 04:05:47.544127
RTC | Shares | RESIMAC TRIOMPHE TRUST PREMIER 2017-2 | Not Applic | AUD | None | None | 2018-12-24 04:05:47.544140 | 2018-12-24 04:05:47.544140
RT1 | Shares | RESIMAC TRIOMPHE TRUST, RESIMAC PREMIER SERIES 2018-1 | Not Applic | AUD | None | None | 2018-12-24 04:05:47.544154 | 2018-12-24 04:05:47.544154
RMD | Shares | RESMED INC | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.544167 | 2018-12-24 04:05:47.544167
RSG | Shares | RESOLUTE MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544180 | 2018-12-24 04:05:47.544180
RHT | Shares | RESONANCE HEALTH LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.544193 | 2018-12-24 04:05:47.544193
RBX | Shares | RESOURCE BASE LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544206 | 2018-12-24 04:05:47.544206
RDG | Shares | RESOURCE DEVELOPMENT GROUP LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544219 | 2018-12-24 04:05:47.544219
RES | Shares | RESOURCE GENERATION LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.544232 | 2018-12-24 04:05:47.544232
RMI | Shares | RESOURCE MINING CORPORATION LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544245 | 2018-12-24 04:05:47.544245
REZ | Shares | RESOURCES & ENERGY GROUP LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544258 | 2018-12-24 04:05:47.544258
RSH | Shares | RESPIRI LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.544271 | 2018-12-24 04:05:47.544271
RBD | Shares | RESTAURANT BRANDS NEW ZEALAND LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.544285 | 2018-12-24 04:05:47.544285
RFG | Shares | RETAIL FOOD GROUP LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.544298 | 2018-12-24 04:05:47.544298
RTE | Shares | RETECH TECHNOLOGY CO., LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.544311 | 2018-12-24 04:05:47.544311
RVA | Shares | REVA MEDICAL, INC | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.544324 | 2018-12-24 04:05:47.544324
RVS | Shares | REVASUM INC. | Semiconductors & Semiconductor Equipment | AUD | None | None | 2018-12-24 04:05:47.544337 | 2018-12-24 04:05:47.544337
REF | Shares | REVERSE CORP LIMITED | Communication Services | AUD | None | None | 2018-12-24 04:05:47.544351 | 2018-12-24 04:05:47.544351
RWD | Shares | REWARD MINERALS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.544364 | 2018-12-24 04:05:47.544364
RXH | Shares | REWARDLE HOLDINGS LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.544377 | 2018-12-24 04:05:47.544377
RXM | Shares | REX MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544392 | 2018-12-24 04:05:47.544392
REY | Shares | REY RESOURCES LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.544408 | 2018-12-24 04:05:47.544408
RNO | Shares | RHINOMED LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.544422 | 2018-12-24 04:05:47.544422
RHP | Shares | RHIPE LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.544434 | 2018-12-24 04:05:47.544434
RHY | Shares | RHYTHM BIOSCIENCES LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.544448 | 2018-12-24 04:05:47.544448
RIC | Shares | RIDLEY CORPORATION LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.544461 | 2018-12-24 04:05:47.544461
RIE | Shares | RIEDEL RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544474 | 2018-12-24 04:05:47.544474
RCW | Shares | RIGHTCROWD LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.544487 | 2018-12-24 04:05:47.544487
RIM | Shares | RIMFIRE PACIFIC MINING NL | Materials | AUD | None | None | 2018-12-24 04:05:47.544500 | 2018-12-24 04:05:47.544500
RIO | Shares | RIO TINTO LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544513 | 2018-12-24 04:05:47.544513
RNL | Shares | RISION LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.544526 | 2018-12-24 04:05:47.544526
RGL | Shares | RIVERSGOLD LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544539 | 2018-12-24 04:05:47.544539
RMT | Shares | RMA ENERGY LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544551 | 2018-12-24 04:05:47.544551
RMY | Shares | RMA GLOBAL LIMITED | Media & Entertainment | AUD | None | None | 2018-12-24 04:05:47.544567 | 2018-12-24 04:05:47.544567
RMG | Shares | RMG LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544580 | 2018-12-24 04:05:47.544580
RNY | Shares | RNY PROPERTY TRUST | Real Estate | AUD | None | None | 2018-12-24 04:05:47.544597 | 2018-12-24 04:05:47.544597
RLK | Shares | ROLEK RESOURCES LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.544610 | 2018-12-24 04:05:47.544610
RY8 | Shares | RONGYU PHARMACEUTICALS LIMITED | Pharmaceuticals, Biotechnology & Life Sciences | AUD | None | None | 2018-12-24 04:05:47.544626 | 2018-12-24 04:05:47.544626
ROO | Shares | ROOTS SUSTAINABLE AGRICULTURAL TECHNOLOGIES LTD | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.544640 | 2018-12-24 04:05:47.544640
RGI | Shares | ROTO-GRO INTERNATIONAL LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.544653 | 2018-12-24 04:05:47.544653
RXL | Shares | ROX RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544666 | 2018-12-24 04:05:47.544666
RCO | Shares | ROYALCO RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544679 | 2018-12-24 04:05:47.544679
RUL | Shares | RPMGLOBAL HOLDINGS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.544692 | 2018-12-24 04:05:47.544692
RTG | Shares | RTG MINING INC. | Materials | AUD | None | None | 2018-12-24 04:05:47.544705 | 2018-12-24 04:05:47.544705
RUB | Shares | RUBICOR GROUP LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.544728 | 2018-12-24 04:05:47.544728
RTR | Shares | RUMBLE RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544741 | 2018-12-24 04:05:47.544741
RFF | Shares | RURAL FUNDS GROUP | Real Estate | AUD | None | None | 2018-12-24 04:05:47.544753 | 2018-12-24 04:05:47.544753
RHL | Shares | RURALCO HOLDINGS LIMITED | Retailing | AUD | None | None | 2018-12-24 04:05:47.544766 | 2018-12-24 04:05:47.544766
RXP | Shares | RXP SERVICES LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.544778 | 2018-12-24 04:05:47.544778
RYD | Shares | RYDER CAPITAL LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.544791 | 2018-12-24 04:05:47.544791
S2R | Shares | S2 RESOURCES LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.544803 | 2018-12-24 04:05:47.544803
SBR | Shares | SABRE RESOURCES LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544828 | 2018-12-24 04:05:47.544828
SGC | Shares | SACGASCO LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.544841 | 2018-12-24 04:05:47.544841
SRH | Shares | SAFEROADS HOLDINGS LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.544867 | 2018-12-24 04:05:47.544867
SAN | Shares | SAGALIO ENERGY LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544880 | 2018-12-24 04:05:47.544880
SLM | Shares | SALMAT LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.544893 | 2018-12-24 04:05:47.544893
SO4 | Shares | SALT LAKE POTASH LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544905 | 2018-12-24 04:05:47.544905
SSN | Shares | SAMSON OIL & GAS LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.544917 | 2018-12-24 04:05:47.544917
SFR | Shares | SANDFIRE RESOURCES NL | Materials | AUD | None | None | 2018-12-24 04:05:47.544930 | 2018-12-24 04:05:47.544930
SNC | Shares | SANDON CAPITAL INVESTMENTS LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.544945 | 2018-12-24 04:05:47.544945
SFM | Shares | SANTA FE MINERALS LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.544958 | 2018-12-24 04:05:47.544958
SMI | Shares | SANTANA MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.544970 | 2018-12-24 04:05:47.544970
SFV | Shares | SANTOS FINANCE LIMITED | Not Applic | AUD | None | None | 2018-12-24 04:05:47.544983 | 2018-12-24 04:05:47.544983
STO | Shares | SANTOS LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.544995 | 2018-12-24 04:05:47.544995
SAR | Shares | SARACEN MINERAL HOLDINGS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.545008 | 2018-12-24 04:05:47.545008
STN | Shares | SATURN METALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.545021 | 2018-12-24 04:05:47.545021
SND | Shares | SAUNDERS INTERNATIONAL LIMITED | Capital Goods | AUD | None | None | 2018-12-24 04:05:47.545033 | 2018-12-24 04:05:47.545033
SYA | Shares | SAYONA MINING LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.545046 | 2018-12-24 04:05:47.545046
SVD | Shares | SCANDIVANADIUM LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.545058 | 2018-12-24 04:05:47.545058
SCG | Shares | SCENTRE GROUP | Real Estate | AUD | None | None | 2018-12-24 04:05:47.545070 | 2018-12-24 04:05:47.545070
SCW | Shares | SCENTRE GROUP TRUST 1 | Real Estate | AUD | None | None | 2018-12-24 04:05:47.545083 | 2018-12-24 04:05:47.545083
SCA | Shares | SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2 | Not Applic | AUD | None | None | 2018-12-24 04:05:47.545096 | 2018-12-24 04:05:47.545096
SFC | Shares | SCHAFFER CORPORATION LIMITED | Automobiles & Components | AUD | None | None | 2018-12-24 04:05:47.545109 | 2018-12-24 04:05:47.545109
SCL | Shares | SCHROLE GROUP LTD | Software & Services | AUD | None | None | 2018-12-24 04:05:47.545122 | 2018-12-24 04:05:47.545122
SDV | Shares | SCIDEV LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.545942 | 2018-12-24 04:05:47.545942
SCN | Shares | SCORPION MINERALS LIMITED | Materials | AUD | None | None | 2018-12-24 04:05:47.545961 | 2018-12-24 04:05:47.545961
SCO | Shares | SCOTTISH PACIFIC GROUP LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.545975 | 2018-12-24 04:05:47.545975
SCT | Shares | SCOUT SECURITY LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.545987 | 2018-12-24 04:05:47.545987
SDI | Shares | SDI LIMITED | Health Care Equipment & Services | AUD | None | None | 2018-12-24 04:05:47.546000 | 2018-12-24 04:05:47.546000
SFG | Shares | SEAFARMS GROUP LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.546013 | 2018-12-24 04:05:47.546013
SLK | Shares | SEALINK TRAVEL GROUP LIMITED | Consumer Services | AUD | None | None | 2018-12-24 04:05:47.546026 | 2018-12-24 04:05:47.546026
SES | Shares | SECOS GROUP LTD | Materials | AUD | None | None | 2018-12-24 04:05:47.546038 | 2018-12-24 04:05:47.546038
S2G | Shares | SECURE2GO GROUP LIMITED | Class Pend | AUD | None | None | 2018-12-24 04:05:47.546051 | 2018-12-24 04:05:47.546051
SAC | Shares | SECURITISED AUSTRALIAN MORTGAGE TRUST 2011-1 | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546064 | 2018-12-24 04:05:47.546064
SMX | Shares | SECURITY MATTERS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.546077 | 2018-12-24 04:05:47.546077
SEK | Shares | SEEK LIMITED | Commercial & Professional Services | AUD | None | None | 2018-12-24 04:05:47.546090 | 2018-12-24 04:05:47.546090
SHV | Shares | SELECT HARVESTS LIMITED | Food, Beverage & Tobacco | AUD | None | None | 2018-12-24 04:05:47.546103 | 2018-12-24 04:05:47.546103
SWF | Shares | SELFWEALTH LIMITED | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.546123 | 2018-12-24 04:05:47.546123
SEN | Shares | SENETAS CORPORATION LIMITED | Technology Hardware & Equipment | AUD | None | None | 2018-12-24 04:05:47.546136 | 2018-12-24 04:05:47.546136
SXY | Shares | SENEX ENERGY LIMITED | Energy | AUD | None | None | 2018-12-24 04:05:47.546148 | 2018-12-24 04:05:47.546148
SNS | Shares | SENSEN NETWORKS LIMITED | Software & Services | AUD | None | None | 2018-12-24 04:05:47.546161 | 2018-12-24 04:05:47.546161
SE1 | Shares | SENSERA LIMITED | Semiconductors & Semiconductor Equipment | AUD | None | None | 2018-12-24 04:05:47.546174 | 2018-12-24 04:05:47.546174
SEQ | Shares | SEQUOIA FINANCIAL GROUP LTD | Diversified Financials | AUD | None | None | 2018-12-24 04:05:47.546187 | 2018-12-24 04:05:47.546187
WSC | Shares | SERIES 2009-1 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546200 | 2018-12-24 04:05:47.546200
REK | Shares | SERIES 2010-1 REDS TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546212 | 2018-12-24 04:05:47.546212
RDA | Shares | SERIES 2010-2 REDS TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546225 | 2018-12-24 04:05:47.546225
WSH | Shares | SERIES 2011-1 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546238 | 2018-12-24 04:05:47.546238
WSJ | Shares | SERIES 2011-2 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546250 | 2018-12-24 04:05:47.546250
WSN | Shares | SERIES 2011-3 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546263 | 2018-12-24 04:05:47.546263
WSO | Shares | SERIES 2012-1 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546275 | 2018-12-24 04:05:47.546275
RFB | Shares | SERIES 2012-1E REDS TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546288 | 2018-12-24 04:05:47.546288
HTB | Shares | SERIES 2013-1 HARVEY TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546301 | 2018-12-24 04:05:47.546301
WSQ | Shares | SERIES 2013-1 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546313 | 2018-12-24 04:05:47.546313
WSD | Shares | SERIES 2013-2 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546332 | 2018-12-24 04:05:47.546332
WSZ | Shares | SERIES 2014-1 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546345 | 2018-12-24 04:05:47.546345
WEK | Shares | SERIES 2014-2 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546357 | 2018-12-24 04:05:47.546357
WEJ | Shares | SERIES 2015-1 WST TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546370 | 2018-12-24 04:05:47.546370
RFC | Shares | SERIES 2017-1 REDS TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546382 | 2018-12-24 04:05:47.546382
RFE | Shares | SERIES 2018-1 REDS TRUST | Not Applic | AUD | None | None | 2018-12-24 04:05:47.546395 | 2018-12-24 04:05:47.546395
